HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
a6b82195c5ff2c9ba59953c48ffe25d9ec092fb4874e0c3b23db18cc53c281d5,d906c244adc52b6fcb91495f0edf4841d67e0e257c90f4b140e5dc883644c097,d0c0307ce95c64bc5bc716aca3be6d75362001f49340eeae14c16eb17d0df249,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a9bcfc566065f790306d1d2300f6a86df676ab39a31224fc825942cefb7cedde,02ba56896ccff3688585f26c3edd87a8d9e3beaac9ac3f2e84a86d84d27eb92f,8f5b957947e679bbc39fcf8d7393f490cbf2ee60eb1a34a3e5d5a57b53886e07,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4a6e47384ee2f456491382a968541304288d362087d08f97659df2cb4c6f6103,775bb979b6fcd3707d650eddc52515a21ee51f4f985311433d58cedec03b34af,ae4362fc0a9851595501b6f76ecf50482e24d9f42617be7a2c88edf4c8a00a3d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
3036a9d0dd2d44c4de43dce4c112d0e8ef9ddd449a16ad51d5fae474f0f1dd29,7acadb310f118ef21fec404097b3c6ab094cc949e922c7c12acc9f77b0ab22a0,d6c57e141ad0f564842c925b294ecaeee27cc45e9e40b751c49dbd6f08473aa7,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
dd0300ca281e2bc4f7487e2477a360cd7a87e8f64d89c154b61bfb5d0b061510,72ff69c04fdca7747edcb79a7e2130ef9fcda3be1facc371614e678053b44415,73c0b04d46fd4f9f68723a4f0bb993f32efd450a6a98ab705f8f9d9aad1f1aca,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
86fb81a3c2e5c8d2abc062830b477055c89b20c81aa356e11599b31e369ebaa4,f9910680e3dee7747b3a51f59e3e3b51b149f1faddec8229675d4bd5c5cddf9b,4f46c0851060a8b250d2c134d4162cde4d8592b398a8d7f249c6f772898d1c5b,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
9cc43eb6f0278e1852515dc904195904b057ad6e00adcaa3932d0349fb3d34fb,059b9dc14e70033929032caf79811d50ae93476a247eee24fd50c66acc9ff818,7b0a2c7c93f49b0709e446c0a486ef78aa7f7a8b58afba3aebbb4b6bd1c73d38,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
53978ebf61fea008c119eb735031422bc9cb56022639c08985e85eb59f2c8241,d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,e2a63dce97a67bdb3571d66173b9c0b8a9befc959b1ca00c4eecad593a89ddbf,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
81ccfb0f39a9f9b2e96310e9ac37e811d5adcd3609fbbd9fed4ddd0aa8d490a0,e3e41e05bceaaa719139879cf07a6c2072f1e2e590c411650023efb609ac39a6,3fb70a6303d792b689ee31f383501ca37c7b9590a1c0b760b05b67421992eb56,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
475edb42484243b49ab243b77a8e25b8fb673b93280688643479fbac4e5ce684,1b4a6e2d7ff7304888a37c2d12d25da40bdd4aeb124d5a0fe48bceafdc6053d8,d6df6e691cb743fea124148e9f3bb041a55a9e43299c4056e2facae39595bb91,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b2d292a8c89750454cd027cbc3a51d119000d4e6d4fbfc2b69f38e4a168fb553,eb95ddd0d6c8192b4ffd80ecc3e2e01aeb24eef7c20262c26ef6a3f34ccbd7cb,7b1138bdfbf2106f2a5e58f01693e8e63f9526e38665b6ace1a0a23d056e1393,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6c3b56d05662d6c9c16a227594d0ff9a49897e21f0eb7fa62184218d49fef67d,efced0c0501bcdf6d47c3ca729628033c10aa54b9e30742736a19a2070964df0,1a44b57fff2b19af1b8064c57b0fc7c193e689ba579e730046573d6945214a1f,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
11cacfb706bb031a172aa9e1dd3eb8e0b0b5b4d5218c0f843161b1bf9f735898,72bdd4beee21ea6e72824d7b5b5536c3a6c728d20ecca919dd0b1e9664c7218b,8cc5300fd53a5277e1d81b7bb69e2e78c9bbd8d17f16fba8298b68127e7d3479,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
77f3c0b4e2797b754eb1686a97351485b699559b70312248b796c4fe79b832e6,f57c0f6cde113b559c0eaace3e892e06592e4fe50d77b4ed6488968b09bfc909,76c621ca723860c668c23bfca5ed0d9041b711df7d6c7eab4089d0143b1c6ad8,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
da7077f90d9eed4ac68fe70d46e2da82883dbe32696bb9194690c4f65c584d41,1cf21fbbf887a27b74364408336962f3cdb9f03bb49085cfc19b368d3d17e720,af9a1d48a3d6a9a5b6da7bd0bfb458c1c74d4990ba3eb9fc517d44098a548ec2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f9e22e9877d471cb62ddef32c357a0f1b0924eb7f5df8d0f4503c4719345ca8b,09390ede2fb563deae303a4c69726022b73623942d2bda0f0f0711810b7da647,1993b88983f6f1b41073d37171f704bbb4bb5dc7512d5629a5a73ab9238d25e2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f669c9b3a576cf77cacf779c3f8c2bcaa58b5f14ccca0da64d18b6682ea9563c,52ca2abb2c7d0464eb2029bf916e3690101405232e1182d4192dd6deb4190314,5c956aeddb49fa66f17f869b76250c5ff320ef0739598801e44ead10037bf24e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b8286349c6450f9a6733ab89cd574771abfc6e44e9b304edfc919f6f38fce148,a1d2950a826677b5acc09c7508284629dc23250f2a3f84de4c996bd6afdf919c,92dfaec2d41ea9e05eb19e95d9446eeebaa9fa59ee1d0c53676d686353fdecba,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c1081a532535ce9d22700401cfdfdd451f822020af194103e4b61164f5f3b51e,085bddeab684b5f8cf4f7ae0e7ea53324e33c5ff0d63802d8377694259c69568,ce32e4eac48edac322b5c8e30b9f30af5a2bb28ddc23da1bb42109cccdbd2769,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
41ac215f314bc1290393499cb656bcdcd2fbb2b9beb9547d348d74f465336a53,729d2083449256296100689af6cc7bb057434d5d2281744065fd1e9968fe0922,8134367a5c130b84f9f120d15aec6d13810fdaefafc6b3ff7ad6e78e26b99c3e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
ff6c27268cd1a532c8f140589d76507aeac29bc4d0a2d79a63420824ca66b176,2c18dc9ddbec315527f3ed6109f064fda7e7baca0bd60e0cdee71362c9cf60e2,23237fa7c519a4ca63aeed44db287ba55489a38efe259d86c15b51ee97c79ecf,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
ee31d7148dd04155fb88c97980ac946ae46d005b117b10d84575cee2797cb75d,e65a0668674544d102dd9bc799a3505cce1c20b95dc872422e4eefdcb5eafa3e,dd18ee2ee96b5f19b15222c070cc1cf1cf677bb3041f5886f47023a990148fb8,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4b56322e27914552a6ba25d75b61644534289c8a2c55183f75b7fa423e5e7a6c,d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,02f193f1d3b2e6c5d3f4b54597b7ee2e6ad06fab28c7a00db59f55b7aa0a8d81,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a2d1b29b283a290013ff077d98a1f96a1c91ff0f38551e163250d1712e2d4ba9,52321a751bef4b4cb974ccf9936047da7939d3e0fbc8d65f19cf3a4581eea5da,e758308325b346db631103d2c5b76e35c51e3bec461cf1c25a6771cc7142d5f2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
cd3c172a7ad9f3c00c7bd55a78b71de9a24f7ec5675c12a000296d6c1974d616,e931e27b09cec31477ca3116a6e557d8c8209c6220b5ce7c01255c586804cd48,5b40d67921a383a82f5a5534c954fd0e8ea0a98c77a5b817e325a04de3ae2e68,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4272b7c74ebc5526080d92bd81e0d926452ab768c6e42658862fd55ed210c002,e94c18c60ed66a41779adc24a659bfcde6969a08dbf2cc270b972877312aa8ef,40a11d11ec8e34b34462304ed97168acf673679027cedcf5c2c01f955e7e8026,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b47507e195b3c8c280d0d04cc6e1965867e883289a75fc253234d41163b6d6f1,4c1f2984bda6872027cdb182a8fbb059c25ec2ea2ae3a43ff2d57b719db0be2d,127ee2dfbd34efde36de38259b6e40e441dcb99bce64a477c090875a79ee63e6,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a6261b2ac8c953ff41b9d4ced100f843ec7a55570c733606365eeb05ead725da,15637e74a695c760980f56a34fe965b2e8f12c8088d6d58556722aead36891ff,fe8234cd5212f47c2f719be55b79a52d0dca3504cd326471d5ccef1ce7aa7e26,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
bf138c0b0b097475e88a2173305e750954062c0b208be798c6d805c357a70f4f,2934b89aab55befcd2cd21fc5f42bef4f12821b7330ce929f1a41c8c579e01c9,ac37373632ce76b46d00ee0830cabb3a3d843a8ff1cccd100667b4b6ec0c92a9,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d6b830388d83760b92beeee08606022782ec8e6275f233ee15f8bf53007de622,d058802bb738328e826d44f3109c9dc525cae4c8b69d9b4f43b6a3ff26920470,28452743500f62f12aaeec3ad42424819d61701d85779a10dc6015b058564153,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
bcf7e7f3b135381367d101f77f8e0585e2bd7997913ac9c7263cd3abe89e2b95,2fbdd42b69abc701122fc47c7c1301b9ea0bc334474d4827dd8593fa774ff86e,cb2fb9a354c7e45749da2577b9caf65a7ab7fc5b01bb18b1edae10d8c3ce5d0b,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
5712f7149b5297db788f834ed53657664fe8a6fccdb29fdc4bcb62d67d09db77,15d3ce199e53cbedf2e57f4a11bcd059b03a7d4af45db0fd6bf27d3a9150ec94,763c43dbf2db7a7949eeac0d50e284b8f9961812871991e7a4bbbb3ecb43cead,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b2eef8ea5dba8c05eea85bc837d74354ade8478d820bd71554729ebc66b08002,abff8e50c901c7482a56781f7cb062caf0fbea8bba38e4c202ae3e29b3bb82ac,c33b81411bec95993e3a2d305478fa67f98c48eeee828aba46709fe8c087e754,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
913cde166a84cb3e1a952dfd69efe931c395ac04b81bd0124de724b5f60510e6,8bf98b528af956d66b4aa83a9ae866f18b454ec7eca6f22244e9def6146a40f6,df0a85ee173160f998418d3fb3b3c13585fbec060621f80fa3a417f7e85cbb63,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
94ae0a6e7b2cde73115e0c2a9b27757dab603547921fa70d52e2b462e01370c7,3f69e1e99f02a4e19307f6e4f46bfed5f800b29ad1ee11fa7ded3430fee0a464,a3bf753a5a6ce424997463849f1193c190465791b5a743699077325eb22c60e7,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
9029779e88988fe86dbc0ca46ce6a8bb77796c45825eab55eb92136cb468e575,1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,482892868cd2ae0dd144842b47c7e94dbbe5d1efd8a4cb5d076a64750446cc79,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
79cb7732547495d2a19f4ca639872a6b8e1713b865d05ba3d1b6e75f11f6d873,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,7d3abaf53878e7d482b299ba12aa7ddea41cf9c509f13f1f95be01b670795da0,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
0e0623e2897743ac5b5ee5b29c3fafc51a765a1da6cb1cafc684efa516fd2593,e9e66d147c03f14236e87636263c54d0688c8a2cfbdc578309e0c992a1ce292f,f1cbfb9d3ef018fc2a549524e44558c078bb0d3fe53281c0dd3e2920da52cc5a,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
9fcbb1f65b7a4ab879a8d859539143d7df744dc002064a1003dc71d4f13197ac,15b0709658399d207f915d89197845a7c9619e6bce323e782d56ba1fbf52e8e2,541cacdef41a43ba09a99ee796820ab7f7a2c0aa56d85d884decbc67e49730ac,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c5bc88bf12dbf595edf6d1804a1791014d10a5e4c43a7dffa5f7d4579bb042c1,6670c2a8e9ac31b555e0e55c19f985898a7a85145ac93300c9359a5725895c3b,a811aaab9cd23ea43679f4ef10ec3323c20bc8636ab199b0d5ca790ef3cd6200,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a4c366556216d78da982670220a16906a5895323160abc2ddd00f9ab3dcdcec2,60876098211a40dc0ba8d33c71a87f47e34d2e8eec008b808eccd8b022bdb4e9,93224a6fde5f65a6b8a711cb5651627751fd1beb6d0d26a6c98d7a631a5c156d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
2439e79ea1cbf793d2004e6f9f03e057fc31a56d83cf45cf732460daee41ddf1,7770498d108bbd395ef78d7b015138646a4d2360189017bb2005b57ddc8aa49e,57306ea8918aad5423bd2f6891b7899294f6b04baa2ce3afbf1459f84a91b15a,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
173783a247ee8377187f820f2a231603cae33145999c9cd3cd0aeb53ef3470d4,ef3322c565a564c38d723635a16cd18651a387b1f3a8208b2bb3c1aab105389c,509a7c18dad38ce9b6686a1392d3d9e94a40d6fed1ea011f9357b957103551b3,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
004adff1d5a426bd732cd134824c09d670ddc6a74bb77eb0aa438e5980d1b879,13d0332049ec0acc582b5703892e1f9bb6715d46a9e3cdcac3dfed6b90446ec5,53e965d876a521ceb18b374c22e316f71f022a6ee0b989d85723397a91aa1d23,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
80e26f59e25253f4490ae66453aed99397d91adc9eb5b160d174ec4b61e50083,cc70adf0b7dc08ff517a3a7fb31123d2ed4822996a3ab69d2b7b0f99ee0513ca,a5989214ed9b52521f25f950c604530bced8b8cfb2e1a49a6ffb178ca9cc2a6d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
1feeeb52cf6d5dac3ff389407e824ac3e4a52a9c62e0ab07473d603a6adf033c,3db420ce4443fa2de1b1956bb222543e61b900a5e27a47e1f1b5cbd943fc9bf7,e51f71f2e9928ff9f9193f5647679bad1b0c594eed77f3e5ed3d93f104e7c2e4,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
1864aed1c7d8fdbfbeb4540aa11c9f7adafab8767ce9cd6bd9909eb2b60ef391,06bb4e584e07bfaa66a43376f8f76d5be3906aa10f964fb24acbc76c244e0037,46b015b17d44b6b5f15c94f4b4505f9993d60a5e4032b31507498351239ff085,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4fa3bc935afce15fbc3090854ba4aa54dc5ec848649541d583ef4add15604a42,db84c63396e7cfc74acd70c70cda06a702757866736ebcb6556f84012e162fd2,0a1efba29b0da4895512d44f383d7da74a48d9eb5dda50941ae255778d100f74,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a3cacf8afd79649ed4b8ac16332da5391116431b5630b0362ed2cf359f52932d,8878248cc56eeabf182d807a61696177d576dcfa6581a65fcacd9d7611d06ca1,61597f87e0b5914a9efbff138ddef7794de592259b7465e9d6123cdc8907a677,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
671189027d38be52227e0f377bf2977cc5edce1e22340a78681311c97bb795c7,e66d525b0b03afec69f923e2a2e0c2bb6476d4d4ea29ab09dc45ddef51d06b31,11d8ead2e03f672be375efafcdca088433ca29b6e9ced39989cb8e71bfa2c974,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
9bae8feb100a8c3ccac7f45e225c2c8a76f0978a502f9a713b3263337b4f9745,db045bb75fd723613d71ba70e9dc3c9e48565989a1dea7373cb5ecc0db067ce1,d8d673b1a774c392736f5883cfeb9aa1cce564e8841941f2cd9de8b4c1719ed1,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
975c0ee7f6e2d66d80a64bd46f3dc390e241460042ac54c0505ce5b46df42092,1f55457221c270f336efe4d1945f70bef6e8f8f285aadd45db7067678ed1b04a,1e91f0ab268500c720b1ed9f3609d854ad6583131f7e8f0c2681916b5929ce22,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f5fb4de7790cae53e68ce3e7d0b94a4d0522e2542d12cbabafdef15a3b38235a,595737e643dd4cdc9f13959615520024b904452f1e150d2fa25450377a6c483f,9892665c780a38c0896df472b0a3aef68dfebb6ec05ed2201206045ff77c7260,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b0646d7dcecb477ad5b29a993a26c243c83c3c2cbc0d69b3e9b7354c6a1a4032,89099619345f8593ce2795c3e5842af7b82ddccdf66c50cc92d7bcc839e30898,042cf426467ff01ac89971424ab8d359ea443e28053efdbffed6ec8f3be50bad,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
0c2f8035c5cf0cecc3b34ab65a4cef50d0e07157b26d3663098687e8cf4b7761,ea2e36d108d59424720db16287450ca2be8940e168eaec8186b7e415e0bdd52a,86fe73acec42c1c4058d26b053af132c29d084a32754a54b8a2d8ccbef14d5b1,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
1865c97dd876c6e25489f4f08eb0642b64535efbd71549e3c411eab665652e1d,fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,a52a49796b76495d579d6146d1ad4cc92428f1447ac37a04402efb9e0e11a6f2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
287dc11950960a91bbbd5a85c6b164aa3f9ae76688991fa84008565796c7da95,3bd4e29140e6a48abba5521234937081507ff47ac036f986db85472ed574bec5,8666764f60079af037c037f3ee0023e423a94880a41c7fbf3c2acc2dc1b7b12d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b994a25f7089c3526f3355e0ca8c83e5b98da9e2447e2a9465c57f745418b02e,4eabe712f5f72734cbf87046fd23481de28afb719d71dbe920ef652db5fb5573,ca9c1e54e414962b76b36a91f1234d274ae796a93c791a5ed9c084e406f456eb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
0a1cad6c1581b205e5d03a07295c66fa69f5b44ad35f6c091670cf17fcdca93c,95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,4dcbf440cf59b3fada2ecd33e013673353407344155a000972c75e173df42bdb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
44b3aa48ab5e26e5fccf0717e01e63357c33c19f1710149d83857d17ac3629b8,043f26684f3fe3f9d80bb818cb3e1d9a6fe4091f32871a97922aad22b0a6964b,9574efff3e7a2116364d65c3e3f153b4e5b289b65ba9f385444e6b26975f5307,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
5ac20b11a9b94d80f60d6c0cf8660055f8126861bfcb4a172c555144cfeec1f2,2c26e9ae09d92ddb216b138dbb9fab3731fbd9e7ae9cb453c72a7b4dbaf162e1,b5fa46160c00ef0103cd1563e56672f7af5b34023523c01a39f043e1e1aac935,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
747fae1a3a88f39fb28bb6289566a2e3221ed59d53a7aa2d18e39cb7369067f6,3e346e58ae01ee672836af061147ddc5959e825bbc561410e78b4ea945dc93c4,6538ab6ec493f8d2ac247e0ea37522f20504cdc528135b907b83c2382ef1aa60,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6d8430ab9fc8360208a9d3d29fac69041dd74319009310e24cfacff4aaafd44b,8d475a0982db4aa8577c2eaef4a047892d34d478aea064b4d02c4606530db25a,414f403720ec52a29141fe2a8f14f0b1232334696a6e8a393f2b07a45cd860fb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6cc26783660ae5cb81bf4ab81a3e84179653e60a7133bffbab489c6c9e1a7427,ccf51e739dcee171d7dc761377862013eddef063ec504312480a09d6344f8db1,ed6a23c1f68c8f3a8ce58a56ac39808948c1452cf6026117d2dcec26904fb0c6,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
aca7ef3cc453fdbb2a57063467c03813afbe85773ead1afdb84acb6539631dc7,7400aa0a25ea2d6ae8c48de95987d52c19b71aebbdf7fbbcad2e3d6c1f77d8c6,80854191005be2684f14caa2f789892c0217c59ae1e4fd74bf7d5fa4e47cf68c,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b1352f3dd9fd95b9e7c0df9464a9e6378d11a3ba1770fcc176d5ec50945baed5,7af3bb5406d302f25079af17d1bbab50a16aaf2de266dbff34ef73bc2146b437,2379fdf6e0a2ae6f7fd0be0efea7e97cfb0c532ff66b6f1c2a49898cc37a13ec,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6268bcf22f09e2664cb64ef18af160d3bbc9105550560d95ec3fdca31b1cd52f,d82104db40ba56790b85b79a898c77548193e1926a5077e4649cc4b3460f900c,bc211322d70f04197e28cb994396b3d1b0a751937bb221791c0b884225fc3710,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6992d803545cdce6a6a07f699a531e032315f9958aa68776b3440aa610a88491,72f28acffeba7f2113d6a4b367239dbfeb9cf483473bd9fdb539d7b46e02a094,6445439a5bc80c178b1c1ebbc6d2571299837d4d5cccc1999b3c745beb4cd9c7,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
16a3f6c5add495c114e90bcec73bde64e36875e76fae7a4912bac93443b1dff0,85ad7aac96263bd765a4d9d3fb4dff6b9440a0a1ef03b13bec6c18ff8bfd54a4,f6f7a2125348e3c09609b4642649915144e53f951b3e540a9f52babb7da3ffaa,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
914dba920096773765545608c7468fc34953f2b45501c6c0130c61ec1a819688,cd9cf7553455c10ae7ca49ab3e81b01d59fbd74737a1ae55a9db5d48e25b6657,24ec5331ccbd4c352b675574a18a721b56ecac3c1fe0328d7e2f0042ce5a6ee6,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d8477cb60db1e13b11a2c1468f772ffb534b0ed20e79895b055d9dfe77fe03da,eb94c90ce9105dde9cc95446fc4ffe57d10b17b33d60a67663a4e8cf4d117459,0d5bd66a19a75364a20ad582f1cc055450c7e034b26ed81848654f879c84e565,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
fb88345bd80fbbd55a7dac5fcae82acc145561c2457138711fc69aa7b557bb7a,3202e38b0d5005b6b332026311fe8645a45e5ad61929251ef5b079e7d3bda6c7,37d1cd5eb7c02621b5f9ea07d6f5035e151ed7a7923b382e62171edd9e4c322a,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
8fe9f2ae4fa78bd09c964cd754d90592c520c52eeb7909c1fb4933f27a4f8fae,bbeb1f0bc390e8fdbb5df04a912b8f5528c92b2755cc00291170f303aff46cb1,38dab86e96e37bee3101fe3b4cdf3b5f0328db9883282fc1b5c2db9b1aebb768,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
326b0a304c0dc43dce757408d9570c09d66167e73a4dd2c426ed9e13f585037c,fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,ead6d007019eeb194a900e73572e536aa814dda08552efbda8157de6e35e0a8a,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b83b13401dbdb7fab94006a83de96cf00a24f5631ecb5485bbffa8581974abf5,96a0d3a2dd2624e7c37a754905a2b39fb067e438d5c5e1b39849cc22b877be3d,f7fe98ff6722f4485df8c1c806818b4bc33a08f15a46c1aa1985f02f18553d07,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c9792c23b194d195bb0c3931249d59eb4108ca2045f4a137f1907f0fb259de7f,dfd6812823e62bc0aaac00933fbb3cf4a00d1cb7bf152b5f60f66eab6d8e08eb,972d9fdf5ea5696374f818e0d91cd8071c5d0a6b60ab7787bc3c908057019ee4,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c1dac89b80e43970b667f4b7640b1e374fd10c096357cddd938a2242bc264b17,fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,28d94f560a5029aa179440817734ef2b7b8bc186ccb76e1da562119cb6752e04,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7a07b76f4fc02186fe4fa033b413f1281f52342329c622cc1c2785cd5d0bc292,af925451afe259cecf434bb3df2a992d25527d762d8575375490c6953a707916,3613c547e774c150ffbdb038e70848243173dcb85452f8f5cd4de0f532e19997,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
baae88721e33ee77948ab2d04ae2e6d3f24c885e7055fa897a221b71e757ab0a,eb4576a988d7898e3322fc563fbb5af5a8e52ba1bd15c0f3a0f97ceeb2f768f8,00a53cc5f822c4c28317bbca24a2192675653cd3ce3940c1ca95f6152e20e4f1,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
55508b1f7bdc5c77e8d67fab8c008f99a5b29c6bdd478b37c0888a2cd95c9c64,fd7dd12308140e68836a90b6ff43d197a1f50e4331ff18cf779f705c3b1186a2,cb3aa8a44254b9863a41d967e62d1f5338a462c455e88a979f9c584a21ec276e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7e07968d0c959c888dd811dff9788918a98725818cd1ceb76ce47d9c1c873ba7,95dc325a4a22f2d6368e04c54265752aad1ef0207cd08ed2ffa698403f3c30b3,44a1daf535a64d4369ad49d4f2eef9ed9b7131c249ac094eaee988824faf4e76,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
